PR,CARUID,PRSAD,YEAR,CROP,SEEDED,ESEED,HARV,EHARV,PERHARV,YIELD,YLDLBS,EYIELD,PRODN,PRDLBS,EPRODN,NYIELD,NYLDLBS,NEYIELD,PPYIELD,CSAD
24,2409,2406,2002,Corn for grain,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"Outaouais and Laurentides, 6 - Québec"
24,2409,2406,2002,Oats,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"Outaouais and Laurentides, 6 - Québec"
24,2409,2406,2002,Soybeans,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"Outaouais and Laurentides, 6 - Québec"
24,2409,2406,2002,"Wheat, all",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"Outaouais and Laurentides, 6 - Québec"
24,2410,2407,2002,Barley,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"Abitibi-Témiscamingue and Nord-du-Québec, 7 - Québec"
24,2410,2407,2002,Corn for grain,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"Abitibi-Témiscamingue and Nord-du-Québec, 7 - Québec"
24,2410,2407,2002,Oats,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"Abitibi-Témiscamingue and Nord-du-Québec, 7 - Québec"
24,2410,2407,2002,Soybeans,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"Abitibi-Témiscamingue and Nord-du-Québec, 7 - Québec"
24,2410,2407,2002,"Wheat, all",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"Abitibi-Témiscamingue and Nord-du-Québec, 7 - Québec"
24,2411,2401,2002,Barley,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"Bas-Saint-Laurent and Gaspésie-Îles de-la-Madeleine, 1 - Québec"
24,2411,2401,2002,Corn for grain,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"Bas-Saint-Laurent and Gaspésie-Îles de-la-Madeleine, 1 - Québec"
24,2411,2401,2002,Oats,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"Bas-Saint-Laurent and Gaspésie-Îles de-la-Madeleine, 1 - Québec"
24,2411,2401,2002,Soybeans,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"Bas-Saint-Laurent and Gaspésie-Îles de-la-Madeleine, 1 - Québec"
24,2411,2401,2002,"Wheat, all",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"Bas-Saint-Laurent and Gaspésie-Îles de-la-Madeleine, 1 - Québec"
24,2412,2408,2002,Barley,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"Chaudières-Appalaches, 8 - Québec"
24,2412,2408,2002,Corn for grain,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"Chaudières-Appalaches, 8 - Québec"
24,2412,2408,2002,Oats,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"Chaudières-Appalaches, 8 - Québec"
24,2412,2408,2002,Soybeans,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"Chaudières-Appalaches, 8 - Québec"
24,2412,2408,2002,"Wheat, all",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"Chaudières-Appalaches, 8 - Québec"
24,2413,2409,2002,Barley,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"Montérégie Sud-ouest, 10 - Québec"
24,2413,2409,2002,Corn for grain,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"Montérégie Sud-ouest, 10 - Québec"
24,2413,2409,2002,Oats,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"Montérégie Sud-ouest, 10 - Québec"
24,2413,2409,2002,Soybeans,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"Montérégie Sud-ouest, 10 - Québec"
24,2413,2409,2002,"Wheat, all",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"Montérégie Sud-ouest, 10 - Québec"
24,2414,2411,2002,Barley,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"Centre-du-Québec, 11 - Québec"
24,2414,2411,2002,Corn for grain,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"Centre-du-Québec, 11 - Québec"
24,2414,2411,2002,Oats,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"Centre-du-Québec, 11 - Québec"
24,2414,2411,2002,Soybeans,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"Centre-du-Québec, 11 - Québec"
24,2414,2411,2002,"Wheat, all",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"Centre-du-Québec, 11 - Québec"
24,all,all,2002,Barley,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,Québec
24,all,all,2002,Corn for grain,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,Québec
24,all,all,2002,Oats,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,Québec
24,all,all,2002,Soybeans,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,Québec
24,all,all,2002,"Wheat, all",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,Québec
24,2401,2401,2003,Barley,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"Bas-Saint-Laurent and Gaspésie-Îles de-la-Madeleine, 1 - Québec"
24,2401,2401,2003,Corn for grain,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"Bas-Saint-Laurent and Gaspésie-Îles de-la-Madeleine, 1 - Québec"
24,2401,2401,2003,Oats,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"Bas-Saint-Laurent and Gaspésie-Îles de-la-Madeleine, 1 - Québec"
24,2401,2401,2003,Soybeans,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"Bas-Saint-Laurent and Gaspésie-Îles de-la-Madeleine, 1 - Québec"
24,2401,2401,2003,"Wheat, all",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"Bas-Saint-Laurent and Gaspésie-Îles de-la-Madeleine, 1 - Québec"
24,2402,2402,2003,Barley,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"Saguenay-Lac-Saint-Jean and Côte-Nord, 2 - Québec"
24,2402,2402,2003,Corn for grain,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"Saguenay-Lac-Saint-Jean and Côte-Nord, 2 - Québec"
24,2402,2402,2003,Oats,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"Saguenay-Lac-Saint-Jean and Côte-Nord, 2 - Québec"
24,2402,2402,2003,Soybeans,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"Saguenay-Lac-Saint-Jean and Côte-Nord, 2 - Québec"
24,2402,2402,2003,"Wheat, all",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"Saguenay-Lac-Saint-Jean and Côte-Nord, 2 - Québec"
24,2403,2403,2003,Barley,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"Capitale nationale and Mauricie, 3 - Québec"
24,2403,2403,2003,Corn for grain,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"Capitale nationale and Mauricie, 3 - Québec"
24,2403,2403,2003,Oats,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"Capitale nationale and Mauricie, 3 - Québec"
24,2403,2403,2003,Soybeans,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"Capitale nationale and Mauricie, 3 - Québec"
24,2403,2403,2003,"Wheat, all",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"Capitale nationale and Mauricie, 3 - Québec"
24,2404,2403,2003,Barley,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"Capitale nationale and Mauricie, 3 - Québec"
24,2404,2403,2003,Corn for grain,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"Capitale nationale and Mauricie, 3 - Québec"
24,2404,2403,2003,Oats,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"Capitale nationale and Mauricie, 3 - Québec"
24,2404,2403,2003,Soybeans,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"Capitale nationale and Mauricie, 3 - Québec"
24,2404,2403,2003,"Wheat, all",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"Capitale nationale and Mauricie, 3 - Québec"
24,2405,2404,2003,Barley,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"Estrie, 4 - Québec"
24,2405,2404,2003,Corn for grain,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"Estrie, 4 - Québec"
24,2405,2404,2003,Oats,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"Estrie, 4 - Québec"
24,2405,2404,2003,Soybeans,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"Estrie, 4 - Québec"
24,2405,2404,2003,"Wheat, all",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"Estrie, 4 - Québec"
24,2406,2405,2003,Barley,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"Montréal, Laval and Lanaudière, 5 - Québec"
24,2406,2405,2003,Corn for grain,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"Montréal, Laval and Lanaudière, 5 - Québec"
24,2406,2405,2003,Oats,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"Montréal, Laval and Lanaudière, 5 - Québec"
24,2406,2405,2003,Soybeans,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"Montréal, Laval and Lanaudière, 5 - Québec"
24,2406,2405,2003,"Wheat, all",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"Montréal, Laval and Lanaudière, 5 - Québec"
24,2407,2405,2003,Barley,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"Montréal, Laval and Lanaudière, 5 - Québec"
24,2407,2405,2003,Corn for grain,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"Montréal, Laval and Lanaudière, 5 - Québec"
24,2407,2405,2003,Oats,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"Montréal, Laval and Lanaudière, 5 - Québec"
24,2407,2405,2003,Soybeans,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"Montréal, Laval and Lanaudière, 5 - Québec"
24,2407,2405,2003,"Wheat, all",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"Montréal, Laval and Lanaudière, 5 - Québec"
24,2408,2406,2003,Barley,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"Outaouais and Laurentides, 6 - Québec"
24,2408,2406,2003,Corn for grain,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"Outaouais and Laurentides, 6 - Québec"
24,2408,2406,2003,Oats,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"Outaouais and Laurentides, 6 - Québec"
24,2408,2406,2003,Soybeans,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"Outaouais and Laurentides, 6 - Québec"
24,2408,2406,2003,"Wheat, all",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"Outaouais and Laurentides, 6 - Québec"
24,2409,2406,2003,Barley,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"Outaouais and Laurentides, 6 - Québec"
24,2409,2406,2003,Corn for grain,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"Outaouais and Laurentides, 6 - Québec"
24,2409,2406,2003,Oats,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"Outaouais and Laurentides, 6 - Québec"
24,2409,2406,2003,Soybeans,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"Outaouais and Laurentides, 6 - Québec"
24,2409,2406,2003,"Wheat, all",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"Outaouais and Laurentides, 6 - Québec"
24,2410,2407,2003,Barley,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"Abitibi-Témiscamingue and Nord-du-Québec, 7 - Québec"
24,2410,2407,2003,Corn for grain,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"Abitibi-Témiscamingue and Nord-du-Québec, 7 - Québec"
24,2410,2407,2003,Oats,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"Abitibi-Témiscamingue and Nord-du-Québec, 7 - Québec"
24,2410,2407,2003,Soybeans,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"Abitibi-Témiscamingue and Nord-du-Québec, 7 - Québec"
24,2410,2407,2003,"Wheat, all",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"Abitibi-Témiscamingue and Nord-du-Québec, 7 - Québec"
24,2411,2401,2003,Barley,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"Bas-Saint-Laurent and Gaspésie-Îles de-la-Madeleine, 1 - Québec"
24,2411,2401,2003,Corn for grain,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"Bas-Saint-Laurent and Gaspésie-Îles de-la-Madeleine, 1 - Québec"
24,2411,2401,2003,Oats,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"Bas-Saint-Laurent and Gaspésie-Îles de-la-Madeleine, 1 - Québec"
24,2411,2401,2003,Soybeans,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"Bas-Saint-Laurent and Gaspésie-Îles de-la-Madeleine, 1 - Québec"
24,2411,2401,2003,"Wheat, all",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"Bas-Saint-Laurent and Gaspésie-Îles de-la-Madeleine, 1 - Québec"
24,2412,2408,2003,Barley,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"Chaudières-Appalaches, 8 - Québec"
24,2412,2408,2003,Corn for grain,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"Chaudières-Appalaches, 8 - Québec"
24,2412,2408,2003,Oats,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"Chaudières-Appalaches, 8 - Québec"
24,2412,2408,2003,Soybeans,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"Chaudières-Appalaches, 8 - Québec"
24,2412,2408,2003,"Wheat, all",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"Chaudières-Appalaches, 8 - Québec"
24,2413,2409,2003,Barley,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"Montérégie Sud-ouest, 10 - Québec"
24,2413,2409,2003,Corn for grain,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"Montérégie Sud-ouest, 10 - Québec"
24,2413,2409,2003,Oats,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"Montérégie Sud-ouest, 10 - Québec"
24,2413,2409,2003,Soybeans,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"Montérégie Sud-ouest, 10 - Québec"
24,2413,2409,2003,"Wheat, all",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"Montérégie Sud-ouest, 10 - Québec"
24,2414,2411,2003,Barley,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"Centre-du-Québec, 11 - Québec"
24,2414,2411,2003,Corn for grain,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"Centre-du-Québec, 11 - Québec"
24,2414,2411,2003,Oats,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"Centre-du-Québec, 11 - Québec"
24,2414,2411,2003,Soybeans,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"Centre-du-Québec, 11 - Québec"
24,2414,2411,2003,"Wheat, all",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"Centre-du-Québec, 11 - Québec"
24,all,all,2003,Barley,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,Québec
24,all,all,2003,Corn for grain,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,Québec
24,all,all,2003,Oats,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,Québec
24,all,all,2003,Soybeans,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,Québec
24,all,all,2003,"Wheat, all",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,Québec
24,2401,2401,2004,Barley,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"Bas-Saint-Laurent and Gaspésie-Îles de-la-Madeleine, 1 - Québec"
24,2401,2401,2004,Corn for grain,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"Bas-Saint-Laurent and Gaspésie-Îles de-la-Madeleine, 1 - Québec"
24,2401,2401,2004,Oats,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"Bas-Saint-Laurent and Gaspésie-Îles de-la-Madeleine, 1 - Québec"
24,2401,2401,2004,Soybeans,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"Bas-Saint-Laurent and Gaspésie-Îles de-la-Madeleine, 1 - Québec"
24,2401,2401,2004,"Wheat, all",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"Bas-Saint-Laurent and Gaspésie-Îles de-la-Madeleine, 1 - Québec"
24,2402,2402,2004,Barley,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"Saguenay-Lac-Saint-Jean and Côte-Nord, 2 - Québec"
24,2402,2402,2004,Corn for grain,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"Saguenay-Lac-Saint-Jean and Côte-Nord, 2 - Québec"
24,2402,2402,2004,Oats,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"Saguenay-Lac-Saint-Jean and Côte-Nord, 2 - Québec"
24,2402,2402,2004,Soybeans,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"Saguenay-Lac-Saint-Jean and Côte-Nord, 2 - Québec"
24,2402,2402,2004,"Wheat, all",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"Saguenay-Lac-Saint-Jean and Côte-Nord, 2 - Québec"
24,2403,2403,2004,Barley,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"Capitale nationale and Mauricie, 3 - Québec"
24,2403,2403,2004,Corn for grain,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"Capitale nationale and Mauricie, 3 - Québec"
24,2403,2403,2004,Oats,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"Capitale nationale and Mauricie, 3 - Québec"
24,2403,2403,2004,Soybeans,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"Capitale nationale and Mauricie, 3 - Québec"
24,2403,2403,2004,"Wheat, all",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"Capitale nationale and Mauricie, 3 - Québec"
24,2404,2403,2004,Barley,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"Capitale nationale and Mauricie, 3 - Québec"
24,2404,2403,2004,Corn for grain,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"Capitale nationale and Mauricie, 3 - Québec"
24,2404,2403,2004,Oats,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"Capitale nationale and Mauricie, 3 - Québec"
24,2404,2403,2004,Soybeans,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"Capitale nationale and Mauricie, 3 - Québec"
24,2404,2403,2004,"Wheat, all",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"Capitale nationale and Mauricie, 3 - Québec"
24,2405,2404,2004,Barley,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"Estrie, 4 - Québec"
24,2405,2404,2004,Corn for grain,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"Estrie, 4 - Québec"
24,2405,2404,2004,Oats,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"Estrie, 4 - Québec"
24,2405,2404,2004,Soybeans,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"Estrie, 4 - Québec"
24,2405,2404,2004,"Wheat, all",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"Estrie, 4 - Québec"
24,2406,2405,2004,Barley,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"Montréal, Laval and Lanaudière, 5 - Québec"
24,2406,2405,2004,Corn for grain,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"Montréal, Laval and Lanaudière, 5 - Québec"
24,2406,2405,2004,Oats,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"Montréal, Laval and Lanaudière, 5 - Québec"
24,2406,2405,2004,Soybeans,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"Montréal, Laval and Lanaudière, 5 - Québec"
24,2406,2405,2004,"Wheat, all",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"Montréal, Laval and Lanaudière, 5 - Québec"
24,2407,2405,2004,Barley,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"Montréal, Laval and Lanaudière, 5 - Québec"
24,2407,2405,2004,Corn for grain,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"Montréal, Laval and Lanaudière, 5 - Québec"
24,2407,2405,2004,Oats,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"Montréal, Laval and Lanaudière, 5 - Québec"
24,2407,2405,2004,Soybeans,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"Montréal, Laval and Lanaudière, 5 - Québec"
24,2407,2405,2004,"Wheat, all",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"Montréal, Laval and Lanaudière, 5 - Québec"
24,2408,2406,2004,Barley,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"Outaouais and Laurentides, 6 - Québec"
24,2408,2406,2004,Corn for grain,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"Outaouais and Laurentides, 6 - Québec"
24,2408,2406,2004,Oats,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"Outaouais and Laurentides, 6 - Québec"
24,2408,2406,2004,Soybeans,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"Outaouais and Laurentides, 6 - Québec"
24,2408,2406,2004,"Wheat, all",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"Outaouais and Laurentides, 6 - Québec"
24,2409,2406,2004,Barley,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"Outaouais and Laurentides, 6 - Québec"
24,2409,2406,2004,Corn for grain,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"Outaouais and Laurentides, 6 - Québec"
24,2409,2406,2004,Oats,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"Outaouais and Laurentides, 6 - Québec"
24,2409,2406,2004,Soybeans,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"Outaouais and Laurentides, 6 - Québec"
24,2409,2406,2004,"Wheat, all",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"Outaouais and Laurentides, 6 - Québec"
24,2410,2407,2004,Barley,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"Abitibi-Témiscamingue and Nord-du-Québec, 7 - Québec"
24,2410,2407,2004,Corn for grain,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"Abitibi-Témiscamingue and Nord-du-Québec, 7 - Québec"
24,2410,2407,2004,Oats,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"Abitibi-Témiscamingue and Nord-du-Québec, 7 - Québec"
24,2410,2407,2004,Soybeans,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"Abitibi-Témiscamingue and Nord-du-Québec, 7 - Québec"
